LEX_FUNC,KEYWORD,VALUE,KEYWORD_lemma,VALUE_lemma
AntiMagn,argument,faible,argument,faible
Magn,argumentation,serrée,argumentation,serrée
Magn,aristocrate,de haute lignée,aristocrate,de haute lignée
Ver,arme,infaillible,arme,infaillible
Magn,arme,puissante,arme,puissante
Magn,armé,jusqu’aux dents,armé,jusqu’aux dents
Son,armes,cliqueter,armes,cliqueter
Oper1,armistice,conclure,armistice,conclure 
Bon,arôme,délicieux,arôme,délicieux
Oper1,arôme,exhaler,arôme,exhaler 
Oper1,arôme,répandre,arôme,répandre 
Oper1,arrestation,opérer,arrestation,opérer 
Oper1,arrestation,procéder,arrestation,procéder 
Magn,arrêter,net,arrêter,net
Magn,arroser,copieusement,arroser,copieusement
Magn,ascendant,puissant,ascendant,puissant
Magn,ascension,fulgurante,ascension,fulgurante
Oper1,ascension,connaître,ascension,connaître 
Oper1,ascension,réaliser,ascension,réaliser 
Oper1,ascension,avoir,ascension,avoir 
Magn,asile,tutélaire,asile,tutélaire
Magn,asile,sûr,asile,sûr
Magn,asile,solide,asile,solide
Magn,asile,certain,asile,certain
Magn,asile,infaillible,asile,infaillible
Oper1,aspect,se présenter,aspect,se présenter 
AntiVer,aspect,paillettes,aspect,paillettes
Oper1,aspect,avoir,aspect,avoir 
IncepOper1,aspect,prendre,aspect,prendre 
Labreal12,asphalte,asphalter,asphalte,asphalter 
Fact2,asphalte,couvre,asphalte,couvre
Labreal12,asphalte,couvrir,asphalte,couvrir
Real1,asphalte,mettre,asphalte,mettre 
Real1,aspirateur,passer,aspirateur,passer 
Oper1,assassinat,commettre,assassinat,commettre 
AntiBon,assassinner,sauvagement,assassinner,sauvagement
Func0,assaut,se produit,assaut,se produit
Oper1,assaut,donner,assaut,donner 
IncepOper1,assaut,se lancer,assaut,se lancer 
IncepOper1,assaut,monter,assaut,monter 
Labreal12,assaut,prendre,assaut,prendre
AntiReal2,assaut,briser,assaut,briser 
Oper1,assentiment,donner,assentiment,donner 
Oper2,assentiment,recueillir,assentiment,recueillir 
CausFunc1,assise,donner,assise,donner 
Ver,assise,solide,assise,solide
Oper1,assistance,porter,assistance,porter 
Oper1,assistance,apporter,assistance,apporter 
Oper1,assistance,fournir,assistance,fournir 
Oper2,assistance,recevoir,assistance,recevoir 
LiquFunc0,association,dissoudre,association,dissoudre 
IncepFunc0,association,se crée,association,se crée
Oper1,assurance,donner,assurance,donner 
Oper2,assurance,avoir,assurance,avoir 
Func1,atmosphère,regne,atmosphère,regne
IncepOper1,atmosphère,recouvrer,atmosphère,recouvrer 
Oper1,atout,disposer,atout,disposer 
Magn,atout,majeur,atout,majeur
Real1,atout,jouer,atout,jouer 
Magn,atout,fort,atout,fort
Real1,atout,se servir,atout,se servir 
Oper1,atrocité,commettre,atrocité,commettre 
Magn,attaché,profondément,attaché,profondément
Magn,attachement,profond,attachement,profond
Oper1,attachement,avoir,attachement,avoir 
Magn,attachement,grand,attachement,grand
Magn,attaque,_coup de boutoir_,attaque,_coup de boutoir_
Magn,attaque,_botte secrète_,attaque,_botte secrète_ 
Magn,attaque,furieuse,attaque,furieuse
IncepOper1,attaque,lancer,attaque,lancer 
Caus1Oper1,attaque,mener,attaque,mener
Oper1,attaque,conduire,attaque,conduire 
Magn,attaque,charge,attaque,charge
IncepOper1,attaque,monter,attaque,monter 
Magn,attaque,en règle,attaque,en règle
AntiReal2,attaque,repousser,attaque,repousser
Magn,attaque,vive,attaque,vive
IncepOper1,attaque,déclencher,attaque,déclencher 
Oper2,attaque,subir,attaque,subir 
Func2,attaque,est dirigée,attaque,est dirigée
Func2,attaque,se déroule,attaque,se déroule
AntiMagn,atteint,légèrement,atteint,légèrement
Oper1,atteinte,commettre,atteinte,commettre 
Magn,atteinte,grave,atteinte,grave
Magn,attendre,"_de pied ferme_
",attendre,"_de pied ferme_
"
AntiVer,attendu,illusoire,attendu,illusoire
Oper2,attentat,être la cible,attentat,être la cible 
Oper1,attentat,commetre,attentat,commetre 
AntiReal2,attentat,échapper,attentat,échapper
AntiBon,attentat,abominable,attentat,abominable
Func0,attentat,se produit,attentat,se produit
Oper1,attentat,perpétrer,attentat,perpétrer 
Oper2,attentat,essuyer,attentat,essuyer 
AntiReal2,attentat,survivre,attentat,survivre
Magn,attentat,violent,attentat,violent
AntiReal2,attente,decevoir,attente,decevoir 
Real2,attente,répondre,attente,répondre 
AntiReal2,attente,tromper,attente,tromper 
Magn,attention,minutieuse,attention,minutieuse
Oper1,attention,faire,attention,faire 
Oper1,attention,accorder,attention,accorder 
Magn,attention,méticuleuse,attention,méticuleuse
Oper1,attention,prêter,attention,prêter 
Magn,attention,soutenue,attention,soutenue
Oper1,attention,porter,attention,porter 
AntiVer,atterrir,en catastrophe,atterrir,en catastrophe
AntiVer,atterrissage,d’urgence,atterrissage,d’urgence
Oper1,atterrissage,effectuer,atterrissage,effectuer 
Caus1Oper1,attitude,adopter,attitude,adopter
Caus1Oper1,attitude,prendre,attitude,prendre
Oper2,attribut,avoir,attribut,avoir 
Oper1,au courant,être,au courant,être 
Oper1,audace,avoir,audace,avoir 
AntiMagn,augmentation,légère,augmentation,légère
Magn,augmenter,considérablement,augmenter,considérablement
Oper1,aumône,faire,aumône,faire 
AntiBon,auto,bagnole,auto,bagnole
AntiBon,auto,tacot,auto,tacot
Oper1,autocritique,pratiquer,autocritique,pratiquer 
Oper1,autocritique,faire,autocritique,faire 
Real1,automobile,rouler,automobile,rouler
Oper1,autonomie,accuser,autonomie,accuser 
Oper1,autopsie,pratiquer,autopsie,pratiquer 
Oper1,autopsie,pratiquer,autopsie,pratiquer 
Oper1,autorité,faire,autorité,faire 
Oper1,autorité,exercer,autorité,exercer 
Func0,autoroute,filer,autoroute,filer
Oper1,auto-stop,faire,auto-stop,faire 
Labor12,auto-stop,prendre,auto-stop,prendre
Magn,avancer,à grand train,avancer,à grand train
AntiMagn,avancer,à petits pas,avancer,à petits pas
Magn,avantage,énorme,avantage,énorme
CausFunc1,avantage,donner,avantage,donner 
Oper1,avantage,avoir,avantage,avoir 
Real1,avantage,pousser,avantage,pousser 
Magn,avantage,sérieux,avantage,sérieux
AntiMagn,avantage,léger,avantage,léger
IncepOper1,avantage,prendre,avantage,prendre 
Magn,avare,comme Harpagon,avare,comme Harpagon
AntiBon,avenir,sombre,avenir,sombre
Bon,avenir,brillant,avenir,brillant
Bon,avenir,radieux,avenir,radieux
IncepFunc0,aventure,commence,aventure,commence
Magn,aventure,périlleuse,aventure,périlleuse
Magn,aventure,hasardeuse,aventure,hasardeuse
FinOper1,aventure,sortir,aventure,sortir
Func1,aventure,survient,aventure,survient
Func1,aventure,arrive,aventure,arrive
Oper1,aventure,courir,aventure,courir 
Oper1,aventure,vivre,aventure,vivre 
Magn,aventure,savoureuse,aventure,savoureuse
IncepOper1,aventure,se lancer,aventure,se lancer 
AntiBon,aventure,tribulations,aventure,tribulations
Magn,averse,en nappes,averse,en nappes
Magn,averse,violente,averse,violente
Oper1,aversion,avoir,aversion,avoir 
Magn,aversion,forte,aversion,forte
Oper1,avertissement,donner,avertissement,donner 
CausFunc1,aveu,arracher,aveu,arracher 
Oper1,aveu,faire,aveu,faire 
AntiBon,avion,zinc,avion,zinc
Real1,avion,piloter,avion,piloter 
IncepReal1,avion,prendre les commandes,avion,prendre les commandes
Fact0,avion,rentre sans dommage à sa base,avion,rentre sans dommage à sa base
Oper1,avis,être,avis,être
Real1,avis,émettre,avis,émettre 
Real1,avis,exprimer,avis,exprimer
Real1,avis,donner,avis,donner 
Real1,avis,rendre,avis,rendre 
Real1,avis,faire connaître,avis,faire connaître 
Real2,avis,prendre,avis,prendre
Real2,avis,se ranger,avis,se ranger
AntiBon,avocat,véreux,avocat,véreux
Oper2,avoinée,prendre,avoinée,prendre 
Oper1,avoinée,donner,avoinée,donner 
Oper2,avoinée,recevoir,avoinée,recevoir 
Real1,bague,mettre,bague,mettre
Labreal12,bague,munir,bague,munir
Labreal12,bague,baguer,bague,baguer
Magn,bâiller,comme une huître,bâiller,comme une huître
Magn,bâiller,à se décrocher la machoire,bâiller,à se décrocher la machoire
Magn,bâiller,à se démonter la machoire,bâiller,à se démonter la machoire
IncepOper1,bain de foule,prendre,bain de foule,prendre 
Oper1,baiser,envoyer,baiser,envoyer
Oper1,baiser,donner,baiser,donner
Oper1,baiser,déposer,baiser,déposer
Oper1,baiser,planter,baiser,planter
Oper1,baiser,plaquer,baiser,plaquer
Oper1,baisse,être,baisse,être 
Magn,baisse,forte,baisse,forte
AntiMagn,baisse,légère,baisse,légère
Oper1,baisse,accuser,baisse,accuser 
Oper1,baisse,subir,baisse,subir 
Oper1,balbutiements,être,balbutiements,être 
Oper1,balivernes,débiter,balivernes,débiter 
Oper1,balivernes,dire,balivernes,dire 
Fact2,balle,atteint,balle,atteint
Fact2,balle,frappe,balle,frappe
Real1,balle,loger,balle,loger
Fact2,balle,touche,balle,touche
Real1,balle,placer,balle,placer
AntiVer,balle,perdue,balle,perdue
Fact2,bandage,emmaillote,bandage,emmaillote 
Magn,bander,comme un âne,bander,comme un âne
Magn,bander,comme un phoque,bander,comme un phoque
AntiReal2,banque,braquer,banque,braquer
AntiReal2,banque,dévaliser,banque,dévaliser
Oper1,baptême,donner,baptême,donner 
Oper2,baptême,recevoir,baptême,recevoir 
Locin,bar,dans,bar,dans 
CausFunc0,barricade,ériger,barricade,ériger
CausFunc0,barricade,dresser,barricade,dresser
AntiReal2,barricade,enfoncer,barricade,enfoncer
LiquFunc0,barrière,faire sauter,barrière,faire sauter
AntiReal1,barrière,franchir,barrière,franchir 
Magn,barrière,infranchissable,barrière,infranchissable
LiquFunc0,barrière,abattre,barrière,abattre
Oper1,base,avoir,base,avoir 
Oper1,base,regagner,base,regagner 
Magn,base,solide,base,solide
Oper2,bases,réposer,bases,réposer 
CausFunc0,bases,établir,bases,établir
CausFunc0,bases,jeter,bases,jeter
CausFunc0,bases,poser,bases,poser
Oper1,bassesse,commetre,bassesse,commetre 
Magn,bataille,sanglante,bataille,sanglante
Magn,bataille,acharnée,bataille,acharnée
Caus1Oper1,bataille,se lancer,bataille,se lancer
Magn,bataille,chaude,bataille,chaude
Oper1,bataille,mener,bataille,mener 
Magn,bataille,rude,bataille,rude
Oper1,bataille,livrer,bataille,livrer 
AntiBon,bateau,rafiot,bateau,rafiot
Fact0,bateau,naviguer,bateau,naviguer
LiquFunc0,bateau,envoyer par le fond,bateau,envoyer par le fond
LiquFunc0,bateau,couler,bateau,couler
CausFunc0,bâtiment,construire,bâtiment,construire
AntiBon,bâtiment,en ruine(s),bâtiment,en ruine(s)
AntiBon,bâtiment,délabré,bâtiment,délabré
Magn,battre,à plate couture,battre,à plate couture
Magn,battre,passer à tabac,battre,passer à tabac
Magn,battre,écraser,battre,écraser 
Magn,battre,écraser,battre,écraser
Magn,battre,tailler en pièces,battre,tailler en pièces
Magn,battre,comme plâtre,battre,comme plâtre
Magn,battre,tabasser,battre,tabasser
Magn,"battre, se ",comme des chiffonniers,"battre, se ",comme des chiffonniers
Magn,"battre, se  ","chicorer, se","battre, se  ","chicorer, se"
Magn,"battre, se  ",_bec et ongles_,"battre, se  ",_bec et ongles_
Magn,"battre, se  ",_comme un tigre_,"battre, se  ",_comme un tigre_
Magn,"battre, se  ",_comme un beau diable_,"battre, se  ",_comme un beau diable_
Magn,bavard,intarissable,bavard,intarissable
Magn,bavard,comme une pie,bavard,comme une pie
Magn,beau,comme un dieu,beau,comme un dieu
Magn,beau,comme Apollon,beau,comme Apollon
Magn,beau,comme un sou neuf,beau,comme un sou neuf
Magn,beau,comme une image,beau,comme une image
Magn,beau,comme un camion,beau,comme un camion
Magn,beau,comme un ange,beau,comme un ange
Magn,beau,comme le jour,beau,comme le jour
Magn,beau,comme un amour,beau,comme un amour
Magn,beau,à croquer,beau,à croquer
Magn,beaucoup, _à gogo_,beaucoup, _à gogo_
Magn,beaucoup,beaucoup-beaucoup,beaucoup,beaucoup-beaucoup
Magn,beaucoup,vraiment,beaucoup,vraiment
Magn,beauté,à couper le souffle,beauté,à couper le souffle
Magn,beauté,incomparable,beauté,incomparable
Magn,beauté,stupéfiante,beauté,stupéfiante
Magn,belle,comme un cœur,belle,comme un cœur
Magn,belle,comme le jour,belle,comme le jour
Magn,belle,à croquer,belle,à croquer
CausFunc1,bénéfice,apporter,bénéfice,apporter 
Magn,bénéfice,énorme,bénéfice,énorme
Oper1,bénéfice,(re)tirer,bénéfice,(re)tirer 
CausFunc1,bénéfice,procurer,bénéfice,procurer 
Oper1,bénéfice,réaliser,bénéfice,réaliser 
Magn,bénéfice,significatif,bénéfice,significatif
Magn,bénéficier,grandement,bénéficier,grandement
Magn,bénéficier,énormement,bénéficier,énormement
Magn,besoin,aigu,besoin,aigu
Real2,besoin,répondre,besoin,répondre
Magn,besoin,criant,besoin,criant
Oper1,besoin,éprouver,besoin,éprouver 
Real2,besoin,combler,besoin,combler
Oper1,besoin,avoir,besoin,avoir 
Magn,besoin,instant,besoin,instant
Magn,besoin,irrépressible,besoin,irrépressible
Magn,besoin,pressant,besoin,pressant
Real2,besoin,satisfaire,besoin,satisfaire
Magn,besoin,impérieux,besoin,impérieux
Fact0,bétail,broute,bétail,broute
Magn,bête,_à manger du foin_,bête,_à manger du foin_
Magn,bête,_à pleurer_,bête,_à pleurer_
Magn,bête,_comme ses pieds_,bête,_comme ses pieds_
Magn,bêtise,monumentale,bêtise,monumentale
Oper1,bêtise,commettre,bêtise,commettre 
Oper1,bêtise,assener,bêtise,assener 
Magn,bien,_au poil_,bien,_au poil_
Oper1,bienvenue,souhaiter,bienvenue,souhaiter 
CausFunc0,bière,brasser,bière,brasser
AntiBon,bière,bibine,bière,bibine
CausFunc0,bilan,tirer,bilan,tirer
CausFunc0,bilan,faire,bilan,faire 
Bon,bilan,positif,bilan,positif
CausFunc0,bilan,dresser,bilan,dresser
Magn,billet,gros,billet,gros
Oper1,billet,avoir,billet,avoir 
Oper1,billet,detenir,billet,detenir 
CausFunc1,billet,émettre,billet,émettre 
AntiMagn,billet,petit,billet,petit
Oper1,bise,donner,bise,donner 
Oper1,bise,faire,bise,faire 
Func0,blague,circule,blague,circule
Magn,blâmer,violemment,blâmer,violemment
Magn,blanc,comme un lis,blanc,comme un lis
Magn,blanc,comme neige,blanc,comme neige
Magn,blanc,immaculé,blanc,immaculé
Magn,blanc,comme un linge,blanc,comme un linge
Magn,blanc,comme un mort,blanc,comme un mort
Magn,blanc,comme un cachet d’aspirine,blanc,comme un cachet d’aspirine
Magn,blancheur,éclatante,blancheur,éclatante
Oper1,blanc-seing,donner,blanc-seing,donner 
Magn,blessé,gravement,blessé,gravement
Magn,blessé,grand,blessé,grand
AntiMagn,blessé,légèrement,blessé,légèrement
CausFunc0,blessé,faire,blessé,faire
Magn,blessé,grièvement,blessé,grièvement
Magn,blessé,grave,blessé,grave
AntiMagn,blessé,léger,blessé,léger 
Magn,blesser,gravement,blesser,gravement
AntiMagn,blesser,légèrement,blesser,légèrement
Magn,blesser,mortellement,blesser,mortellement
Magn,blesser,mortellement,blesser,mortellement
Magn,blesser,gravement,blesser,gravement
Magn,blesser,sérieusement,blesser,sérieusement
Magn,blesser,écharper,blesser,écharper
Magn,blesser,à mort,blesser,à mort
CausFunc1,blessure,infliger,blessure,infliger
Magn,blessure,profonde,blessure,profonde
Magn,blessure,béante,blessure,béante
Magn,blessure,grave,blessure,grave
Oper1,blessure,avoir,blessure,avoir 
AntiMagn,blessure,légère,blessure,légère
Magn,blessure,mortelle,blessure,mortelle
Magn,blessure,cuisante,blessure,cuisante
Magn,blessure,sérieuse,blessure,sérieuse
IncepOper1,blessure,subir,blessure,subir 
Oper1,blessure,soufrir,blessure,soufrir 
Magn,bleu,gros,bleu,gros
Caus1Func0,bleu,se faire,bleu,se faire
IncepFunc0,blizzard,se met à souffler,blizzard,se met à souffler
Oper1,blocus,imposer,blocus,imposer 
LiquFunc0,blocus,lever,blocus,lever 
Magn,bobo,gros,bobo,gros
Magn,boire,_comme une éponge_,boire,_comme une éponge_
Magn,boire,comme un trou,boire,comme un trou
Magn,boire,goulûment,boire,goulûment
Magn,boire,avec avidité,boire,avec avidité
Magn,boire,sans se dessouler,boire,sans se dessouler
Magn,boire,comme un Polonais,boire,comme un Polonais
Oper1,boisson,s’adonner,boisson,s’adonner
Oper1,boisson,se livrer,boisson,se livrer
AntiMagn,boiter,boitiller,boiter,boitiller
Magn,bombardement,pilonnage,bombardement,pilonnage
Oper1,bombardement,effectuer,bombardement,effectuer
Magn,bombardement,intensif,bombardement,intensif
Labreal12,bombe,bombarder,bombe,bombarder
Fact2,bombe,tombe,bombe,tombe
Fact0,bombe,explose,bombe,explose
Fact2,bombe,touche,bombe,touche
Magn,bombe,lourde,bombe,lourde
Fact2,bombe,frappe,bombe,frappe
Real1,bombe,jeter,bombe,jeter 
Real1,bombe,larguer,bombe,larguer 
Real1,bombe,lâcher,bombe,lâcher 
Real1,bombe,envoyer,bombe,envoyer 
Real1,bombe,lancer,bombe,lancer 
Magn,bon,à pleurer,bon,à pleurer
Magn,bon,à crever,bon,à crever
Magn,bon,foutrement,bon,foutrement
Magn,bon,à s’en lécher les doigts,bon,à s’en lécher les doigts
Magn,bon,remarquable,bon,remarquable
Magn,bon,frappant,bon,frappant
Magn,bon,_comme la romaine_,bon,_comme la romaine_
Magn,bondir,comme mû par un ressort,bondir,comme mû par un ressort
Oper1,boniment,débiter,boniment,débiter 
Oper1,boniment,faire,boniment,faire 
Magn,bonté,immense,bonté,immense
AntiReal2,bornes,dépasser,bornes,dépasser
Son,bouchon,sauter,bouchon,sauter
CausOper1,bouillie,réduire,bouillie,réduire
Oper1,boules,avoir,boules,avoir 
CausOper1,boules,foutre,boules,foutre 
Oper1,boulette,faire,boulette,faire 
Oper1,boulette,faire,boulette,faire 
Magn,bouleverser,profondément,bouleverser,profondément
Magn,bouleverser,chambarder,bouleverser,chambarder
Oper1,boulimie,être pris,boulimie,être pris 
CausFunc0,bouquet,composer,bouquet,composer
CausFunc0,bouquet,assembler,bouquet,assembler
Oper1,bourde,comettre,bourde,comettre 
Magn,bourde,ultime,bourde,ultime
Magn,bourde,majeure,bourde,majeure
